"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051851","host-mediated perturbation of symbiont process","90/11536","109/18805",0.825688073394495,1.34596603850412,4.5633920186828,1.26515536824765e-06,7.71829684387323e-06,2.82947398298106e-06,"6355/4061/6352/6351/3429/8547/5479/5806/2219/23076/5702/348/64170/79677/6882/9217/8091/6597/8934/904/54606/64127/23137/80149/3065/1072/7726/325/7023/2194/7706/972/11074/998/51176/5978/5245/8724/8411/51193/4583/2332/3482/10605/23476/4261/6598/9150/22938/2033/85363/64922/64710/5091/23435/1436/10107/5868/5297/5289/1915/8812/3725/9218/5288/9475/9189/858/51763/3440/8519/11043/25833/64848/1025/2040/6667/905/1105/5071/4057/440026/10410/2934/81603/10581/25827/3249/131578/1524",90
"GO:0002828","regulation of type 2 immune response","33/11536","34/18805",0.970588235294118,1.58216988251611,4.28016881503444,1.34371764716505e-06,8.18189032431694e-06,2.99942413106799e-06,"3620/91543/430/942/9466/30009/6375/3569/729230/384/64127/3606/7292/972/3565/975/3142/383/114548/301/3566/1893/3440/3456/9655/163486/6778/5914/604/5590/80762/90865/2625",33
"GO:0050901","leukocyte tethering or rolling","33/11536","34/18805",0.970588235294118,1.58216988251611,4.28016881503444,1.34371764716505e-06,8.18189032431694e-06,2.99942413106799e-06,"3695/9435/6402/7412/2529/119/1991/6404/6484/7124/10164/2650/5724/729230/6693/10690/2131/64083/50512/2811/3676/2526/6366/6401/3688/8174/6093/6370/6403/58494/3952/6387/1524",33
"GO:0016197","endosomal transport","218/11536","293/18805",0.744027303754266,1.21284964000511,4.6258917947646,1.3794636159263e-06,8.39151719707368e-06,3.07627188577306e-06,"65009/55353/51026/57706/63893/23603/85377/11151/81624/10652/64129/4771/5604/51560/7454/10938/8218/7415/164/84079/79720/4478/5605/5119/5594/88/10228/9367/8898/10139/55737/23513/10807/51617/8934/22853/382/6714/7260/10311/55658/8027/5870/27183/8878/10123/55111/116986/58513/259173/5962/26088/79958/5987/10254/8677/64089/11267/51510/23085/4218/10043/89853/7813/9784/8724/8411/8766/9559/23484/51271/8943/51160/25978/7879/26000/80852/50487/8723/9110/1213/9043/11021/6616/54918/9897/58533/10490/6811/2316/19/23325/8301/30844/9146/8675/9727/22836/80148/537/51552/9495/51762/9907/51361/23023/6272/9525/51272/9182/10079/7109/79778/7251/738/7874/29062/91782/57132/23527/23011/5868/64400/9230/55317/29082/5289/51143/9372/7430/2647/950/28952/54520/23317/23673/55207/55745/81609/400/55823/8729/51542/30849/8674/79643/9912/27131/64601/6643/55048/79735/50618/27236/51375/9827/5872/9527/23274/2060/25963/6293/1130/55275/22876/80700/392/85021/84440/157680/51019/54741/1639/9779/80230/200576/757/30845/50632/5071/4642/55614/23585/9341/27065/27243/5595/6642/23339/9648/9581/23074/6453/1601/2013/163486/1203/23258/9482/27147/57020/51479/9905/29911/7840/23426/8678/84162/9185/22863/55610/9765/64284/54551/6653/9201/8938/30846",218
"GO:0035821","modulation of process of another organism","100/11536","123/18805",0.813008130081301,1.32529628000857,4.55969065049839,1.39385068998846e-06,8.46285490495853e-06,3.10242379370673e-06,"6280/820/6355/4061/6352/5551/6351/3429/6590/8547/5479/5806/2219/23076/5702/348/64170/79677/6882/9217/8091/6597/8934/904/54606/64127/6372/23137/80149/3065/1072/7726/325/7023/2194/7706/972/11074/5443/998/51176/5978/5245/8724/5465/8411/51193/4583/2332/3482/10605/23476/4261/6598/9150/22938/2033/85363/64922/64710/5091/383/23435/1436/10107/5868/5297/5289/1915/8812/3725/9218/5288/9475/9189/858/51763/3440/8519/11043/25833/64848/1025/2040/6667/905/2150/1105/5071/4057/440026/10410/2934/81603/2192/10581/25827/3249/131578/1524",100
"GO:0046634","regulation of alpha-beta T cell activation","100/11536","123/18805",0.813008130081301,1.32529628000857,4.55969065049839,1.39385068998846e-06,8.46285490495853e-06,3.10242379370673e-06,"3559/639/8767/3561/10859/4860/864/3458/430/11314/942/969/5788/916/30009/6375/100/3659/3549/940/5588/3965/9308/10808/865/10148/6522/6850/56253/83737/3071/54542/54440/3593/8651/3558/729230/3592/11006/384/3122/3662/64410/6461/941/80149/3606/3105/6363/10892/7292/11126/7535/3707/1604/3718/3146/3133/3956/8943/868/975/23476/3142/177/6046/3717/51043/2033/50943/3726/114548/301/135/4976/3566/8764/4092/3594/387/149041/8995/51561/3958/10538/3077/8546/7297/9655/5914/604/6776/57045/5590/80762/7048/6469/7704/2737/2625",100
"GO:0018209","peptidyl-serine modification","122/11536","154/18805",0.792207792207792,1.29138934920835,4.57402341401409,1.44948751469079e-06,8.79226792752862e-06,3.22318431845346e-06,"983/6790/5347/7037/8767/64943/11184/3458/5613/7295/22943/2591/5603/63967/6789/1020/4690/7124/3569/5165/1956/9770/2011/1981/5605/5591/5594/2932/6300/3589/152559/22853/7150/1432/9125/5058/6197/2081/1017/8851/5217/5008/156/9261/4294/51085/5062/673/10178/5566/1756/28996/9113/11235/64324/5599/10114/6198/8569/9175/2074/1859/9451/11011/5587/815/7046/65125/5144/207/5581/5894/11315/369/56983/6733/2590/7867/545/351/29110/6872/6093/5728/25865/10013/2039/2589/4140/1647/79070/3976/1452/51763/8737/4916/8408/472/65018/9647/5580/3456/23515/8658/5310/200576/6622/4985/146057/51719/10253/27347/5590/10142/1389/3270/10769/4908/857/3551/7786/5105",122
"GO:0032507","maintenance of protein location in cell","52/11536","58/18805",0.896551724137931,1.46148189774738,4.43422971041939,1.46086362928725e-06,8.85283359348074e-06,3.24538727067724e-06,"706/5552/7295/3638/1020/5905/3099/580/11014/5371/10959/8733/11015/3309/920/402/64714/64083/25777/55704/1627/25792/23568/10945/3192/6014/5318/207/79147/3098/11315/6672/10956/9913/23353/10210/288/11079/54832/65018/23515/51141/2516/23230/6500/55187/22873/23345/585/6653/857/5241",52
"GO:0048145","regulation of fibroblast proliferation","76/11536","90/18805",0.844444444444444,1.37654106950223,4.51080550031025,1.47805468964498e-06,8.93998288042874e-06,3.27733559360945e-06,"890/891/990/10437/4609/1869/2950/11314/8877/1019/4282/4049/1956/3596/5371/79577/6277/6422/2069/1026/26272/685/581/1660/2010/972/7472/3347/3265/5155/22954/51548/10269/7471/5828/51003/7040/5156/79621/2355/6497/5074/3981/5154/1021/2495/183/5319/3690/25/2335/3976/26471/57178/4297/23515/11285/81857/4763/1499/4921/7157/57124/4602/7474/4804/80169/358/2192/56034/2621/2099/857/3479/80310/1602",76
"GO:0061515","myeloid cell development","76/11536","90/18805",0.844444444444444,1.37654106950223,4.51080550031025,1.47805468964498e-06,8.93998288042874e-06,3.27733559360945e-06,"5026/10859/1051/81624/55027/2539/8761/23306/5880/9991/7097/23210/5469/3071/79705/211/7305/55972/8111/6714/10006/2124/2056/6521/6722/51208/80739/2811/5305/212/23774/5781/55294/6194/5777/6005/26276/2814/2316/2033/29766/2038/537/2815/10019/2313/302/6886/669/7066/2623/351/8314/10296/10100/10163/5048/4891/4853/10013/51341/2039/3815/8600/2068/4057/5926/10365/4602/604/4211/221395/10370/2200/284266/25893",76
"GO:0036323","vascular endothelial growth factor receptor-1 signaling pathway","45/11536","49/18805",0.918367346938776,1.49704385915254,4.3887217916407,1.50023786831043e-06,9.03978556445007e-06,3.31392256397121e-06,"2048/1956/238/2047/2264/2049/4914/2043/2321/4593/7301/2041/2050/6098/10461/2044/4058/1969/4486/4233/3645/5156/1436/2064/5979/3815/2324/2260/4916/2263/4921/7010/3791/4920/3643/2322/558/2261/2042/7075/3480/5159/2045/4915/2066",45
"GO:0050432","catecholamine secretion","45/11536","49/18805",0.918367346938776,1.49704385915254,4.3887217916407,1.50023786831043e-06,9.03978556445007e-06,3.31392256397121e-06,"3351/3737/1312/7052/151/1814/1137/1141/5579/152/2779/156/1113/1813/3745/2668/5020/3840/6804/5028/23208/26281/2912/140/135/6623/2693/6392/7432/4986/4204/8973/3356/65018/1392/1268/6622/5071/5021/6387/6571/6857/9607/150/18",45
"GO:0061028","establishment of endothelial barrier","45/11536","49/18805",0.918367346938776,1.49704385915254,4.3887217916407,1.50023786831043e-06,9.03978556445007e-06,3.31392256397121e-06,"10855/3383/7422/9076/7124/9414/4478/1365/50848/4615/7414/57826/2194/5962/3553/2889/5144/5908/7132/26051/50943/54538/9294/5906/6093/7430/9475/54345/4301/23236/5802/1910/7082/9693/2150/118/5175/5624/27134/1003/10411/1909/5138/3551/7122",45
"GO:1901976","regulation of cell cycle checkpoint","45/11536","49/18805",0.918367346938776,1.49704385915254,4.3887217916407,1.50023786831043e-06,9.03978556445007e-06,3.31392256397121e-06,"55143/10403/220134/4085/332/9212/891/11130/5888/55159/11200/79968/3619/5629/7517/580/672/675/57805/25906/8379/5514/26272/9675/55795/6118/7175/8451/79184/80185/23476/9587/10116/79621/51451/51143/9577/51776/55755/8899/9894/1407/57082/1843/54465",45
"GO:0030856","regulation of epithelial cell differentiation","136/11536","174/18805",0.781609195402299,1.2741124236772,4.57615442318775,1.51128704300145e-06,9.09774782839944e-06,3.33517112711369e-06,"5080/2146/4318/4821/8842/6772/54845/5317/55506/1051/3458/5613/2296/1594/2810/23764/1834/7422/10626/7480/7124/4613/1030/474/2118/5469/8456/79413/100133941/3596/655/10736/5054/7498/8202/360/3975/50848/3552/5068/7414/8689/6608/677/5727/4097/3553/7421/654/4838/81575/4851/51176/26154/2668/2302/9555/3845/10527/4825/10413/8643/634/7132/9294/694/55810/81537/9817/2658/9573/7849/6820/6093/572/55966/9475/7538/3890/2301/650/4610/7161/25937/2137/5583/2116/429/3976/6662/6431/4855/5076/6777/23236/5991/3280/4779/8626/200734/3204/118/8609/54806/1499/23493/94/10253/5920/1027/1028/182/5624/7716/595/84162/10252/1003/2247/4926/58495/55273/5618/4488/10468/857/4487/3551/2487/247/6935/7122/6926/6424/652/2625",136
"GO:0071560","cellular response to transforming growth factor beta stimulus","228/11536","308/18805",0.74025974025974,1.2067080804078,4.60784195149775,1.53401490415437e-06,9.2258382184634e-06,3.3821281739191e-06,"6664/1001/55612/50515/8200/58516/3066/30001/63976/9141/6375/3696/409/142/9076/1030/23625/9404/7525/10755/2280/54976/11171/2651/8819/3175/5371/4052/6422/8928/3326/64750/5747/6714/5931/3309/3987/5928/1399/6868/3694/9719/3065/8837/677/1284/25805/2348/2661/4221/269/2534/5062/79685/25987/5829/7472/4838/25855/4091/6885/3565/28996/2734/5045/7476/9113/8576/4772/6386/5465/6660/9480/8287/2201/4093/2660/10454/57154/9110/3622/8754/79595/5796/8239/7471/9518/58533/9958/859/5678/7046/22938/7040/2033/3621/7791/8312/657/51741/7080/1906/10637/4089/4087/6497/64398/317/6774/9372/5598/9392/5494/81501/2339/56940/3725/51701/4092/51341/1398/650/8692/25/6498/9839/858/51742/5170/51592/23592/27063/56937/5300/10273/4090/6662/5179/2022/59/57669/8473/57178/4015/4297/23411/64081/8516/55756/2263/90/7057/54778/26060/200734/5139/4086/4921/1601/7157/2908/4088/81031/5926/6794/1387/3248/94/2662/10253/1028/4435/7474/23089/57045/9315/678/3675/8425/26036/4054/10979/8848/2488/27122/10252/7042/3397/4208/1278/7048/753/201163/1003/2353/10370/1277/5468/55198/1281/2530/65997/58495/1149/1513/3693/7494/3480/11117/857/4053/5138/7041/54361/2615/5654/10631/2331/7043/6935/2200/7049/7122/80310/8483/4693/54829/1524",228
"GO:0046785","microtubule polymerization","84/11536","101/18805",0.831683168316832,1.35573872921273,4.51585511591188,1.56700979743501e-06,9.41537614832763e-06,3.45161146177226e-06,"220134/22974/54801/26271/3925/81624/84722/7283/4733/55835/81027/22919/28964/9793/10048/2288/55559/5058/10426/402/8851/4133/7756/79998/23354/55125/157922/59341/8636/5879/81565/79649/22924/1859/10844/859/2801/10382/6188/4233/9659/23332/51199/5116/1453/58497/284001/8874/6904/79441/25/6249/2258/23271/55755/4134/4204/114791/27229/2242/7846/1639/6622/50810/29922/27175/4131/55142/1027/100506658/10142/54820/11076/23122/11075/1003/25999/89795/4926/24139/51673/23116/27124/4137",84
"GO:0042093","T-helper cell differentiation","73/11536","86/18805",0.848837209302326,1.38370177886011,4.49280041890422,1.57796908230381e-06,9.4633527527796e-06,3.4691993515405e-06,"29851/8767/430/942/1880/969/30009/4063/3569/5971/9021/54542/3570/3593/3558/6693/3122/3662/6775/23308/6461/941/80149/3606/6363/5734/10892/7292/57089/4221/3718/3146/51176/8809/2475/3956/23476/3142/602/6046/51043/2033/50943/3726/59067/114548/301/64218/29110/6774/4976/3566/4092/3594/149041/8995/51561/6095/10538/538/3716/4297/9655/5295/6778/5914/4602/604/6776/5590/6097/3572/2625",73
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","73/11536","86/18805",0.848837209302326,1.38370177886011,4.49280041890422,1.57796908230381e-06,9.4633527527796e-06,3.4691993515405e-06,"4609/1869/54541/4436/79915/11200/5457/23028/4282/7159/675/5366/5371/3428/80237/64065/8445/1984/1026/64782/581/79073/972/7917/4193/29965/28996/6201/10514/3622/5527/51499/602/9958/60401/27113/754/7314/22938/2033/960/3094/51741/8725/1655/1870/204851/54700/5458/624/7161/64844/10210/23368/23378/6880/26471/23411/29108/839/8626/23612/5071/2068/7157/6794/51065/5164/51616/596/2272/4487/4582",73
"GO:0002708","positive regulation of lymphocyte mediated immunity","107/11536","133/18805",0.804511278195489,1.31144543918743,4.54075204379083,1.61467991657087e-06,9.67439577131868e-06,3.54656625544756e-06,"3902/7037/3823/91543/924/3824/4436/8302/80328/79915/3329/7468/5788/259197/4068/30009/6375/8807/940/6891/6504/7124/912/5027/3569/4049/56253/2208/8772/6398/5817/7186/10125/3135/164/958/3134/54440/3593/3558/3592/51571/3805/9390/3122/64127/3106/913/695/3107/56941/55183/909/7855/3606/3105/84861/10666/10892/7292/11126/7409/910/3553/1604/6885/22976/3565/8809/3133/975/567/3916/23529/7040/50943/59067/114548/7189/8741/8417/718/3594/54537/80329/51561/23705/4292/22890/5819/6777/7158/5562/10865/3140/2209/163486/6778/3554/51111/81545/5590/54209/911/3263/563/2625",107
"GO:0038065","collagen-activated signaling pathway","55/11536","62/18805",0.887096774193548,1.44606924746096,4.43194116267136,1.61621666979337e-06,9.67449357468976e-06,3.54660210948369e-06,"6850/2048/1956/238/2047/2264/2049/4914/2043/2321/1284/4593/7301/1282/2041/2050/6098/10461/2044/4058/1969/3717/4486/4233/3645/5156/1285/1436/2064/5979/3815/3673/2324/51206/2260/4916/2263/4921/1288/7010/3791/4920/3643/2322/558/2261/2042/1277/7075/3480/5159/2045/4915/1287/2066",55
"GO:0006805","xenobiotic metabolic process","102/11536","126/18805",0.80952380952381,1.31961643880853,4.53474614496782,1.62053269973541e-06,9.68211227081356e-06,3.54939507053489e-06,"2950/10257/6283/1557/100/5447/873/1244/2180/4363/27284/1573/28234/54498/874/11309/1551/790/8647/1728/9446/80777/10864/9049/3172/120227/1544/6579/2326/4842/1562/10599/6822/2030/1577/8856/2902/218/7172/54576/79001/64078/1545/116285/55270/1645/2987/1555/1559/10057/2052/1565/54905/9153/670/6580/2938/13/2940/8824/2327/2941/314/10249/10/6095/1572/7367/23491/217/2329/1576/56603/1571/1558/10858/55315/1549/8714/4025/30/6799/1553/7366/1543/29104/1548/196/1429/590/316/6817/5243/1592/2948/2946/2944/6097/66002/2947/2330/9",102
"GO:1903305","regulation of regulated secretory pathway","102/11536","126/18805",0.80952380952381,1.31961643880853,4.53474614496782,1.62053269973541e-06,9.68211227081356e-06,3.54939507053489e-06,"136/55503/4067/8941/8372/11314/3351/22895/3689/5880/3965/1020/6850/10675/9545/613/2213/3071/164/3596/5724/28964/3134/57102/5582/30817/729230/255057/8832/6688/91683/5579/8447/5217/6845/9899/57586/8573/6861/3745/11126/192683/5873/64780/673/3598/4851/5978/7476/2332/9699/6853/488/50487/8723/6804/5028/23208/3684/5030/8673/785/3916/5908/376267/634/5906/9783/2623/22987/5868/22999/5023/3566/1855/2624/2294/127833/5170/8499/2771/22930/5864/6814/6813/6810/2242/2268/22871/2150/56848/9846/9581/9501/57126/8448/6812/8938/6857/9498/150/51760",102
"GO:0042401","biogenic amine biosynthetic process","37/11536","39/18805",0.948717948717949,1.54651881290231,4.30394759160974,1.6603747635668e-06,9.91084861217216e-06,3.63324822362399e-06,"2643/262/64943/4953/15/6611/1644/6723/54498/6303/79814/55737/438/6531/51582/10394/2861/5409/4946/1610/196743/26002/5053/11315/4947/3642/9464/217/7054/6622/3067/1621/4929/51686/7042/9365/2625",37
"GO:0072330","monocarboxylic acid biosynthetic process","174/11536","229/18805",0.759825327510917,1.23860222640801,4.57647972078366,1.66397096955291e-06,9.92300588497202e-06,3.63770499534281e-06,"9415/3620/6319/6770/3948/9388/8564/51302/341/80142/2950/9420/2171/6916/11332/239/79152/3638/3028/873/215/9200/79071/10993/4282/246/345/55301/3692/5743/5629/5947/551/570/5406/672/23352/2264/8560/64834/5321/55501/8647/242/27349/51102/57761/9971/1593/51144/1109/1544/64410/10196/201562/10005/5313/10062/23205/10728/2194/337/972/4706/6718/552/3995/51085/3553/9444/9885/58526/5730/9536/116285/10170/10090/50487/54995/47/64577/23600/1559/5407/81616/26031/1565/5571/22933/634/10613/5740/114881/11315/1906/59344/5408/5565/51495/5319/2879/5007/29940/9926/2695/9524/7376/8850/22937/23038/8854/6342/3990/220/240/31/26063/1576/11343/1571/23417/1558/63826/51422/23411/10858/5354/51141/6296/10998/9104/5742/55825/5562/114883/5825/11160/55258/5563/5564/37/1543/79966/11057/225/8644/27306/171586/2628/11001/33/114876/10464/6785/7923/11019/1907/1581/60481/5166/4023/2948/2946/8864/84869/2944/54988/7494/32/8309/247/4056/54898/2593",174
"GO:0002209","behavioral defense response","41/11536","44/18805",0.931818181818182,1.51897025910982,4.34166416751665,1.67223113195621e-06,9.95360775737827e-06,3.64892342909257e-06,"116372/1812/2558/1312/2048/348/4192/1981/1977/7101/7416/7419/4761/64854/41/3358/6198/55515/2925/2033/23542/1803/9215/2898/1815/4204/4862/5896/1620/5179/1392/2788/3350/596/4208/8622/27136/477/7349/6505/2922",41
"GO:0042092","type 2 immune response","41/11536","44/18805",0.931818181818182,1.51897025910982,4.34166416751665,1.67223113195621e-06,9.95360775737827e-06,3.64892342909257e-06,"3620/91543/430/942/9466/30009/6375/3569/729230/384/64127/10758/3606/7292/4221/3586/972/3565/975/3142/602/383/114548/301/3566/1893/3440/10538/3456/4297/9655/163486/6778/5914/4602/604/5590/80762/90865/2205/2625",41
"GO:0002377","immunoglobulin production","89/11536","108/18805",0.824074074074074,1.34333503493091,4.50774610335737,1.71489248289533e-06,1.01730229199891e-05,3.72935950283232e-06,"9156/7037/3561/51237/2821/959/4436/942/79915/3329/7468/2956/25939/5788/9466/30009/6375/7374/940/4683/7124/3569/2048/1378/7186/2213/10721/3596/7293/958/5591/54440/3558/10758/695/11331/56941/55183/5130/7292/56259/3586/9025/3598/22976/3565/3133/5245/6929/23529/7040/4189/11277/50943/59067/8888/7189/8741/5585/7528/3981/7009/3566/7518/54537/933/4292/10538/5423/57379/3597/27343/6810/6830/7158/4437/2067/23075/6778/3567/604/51111/80762/1235/10039/5950/90865/7494/3263",89
"GO:0033045","regulation of sister chromatid segregation","89/11536","108/18805",0.824074074074074,1.34333503493091,4.50774610335737,1.71489248289533e-06,1.01730229199891e-05,3.72935950283232e-06,"55143/991/1062/10403/9787/11065/220134/10460/983/4085/332/7272/9212/9319/891/990/5347/701/11130/57405/9700/699/1063/26271/55055/9735/5885/54908/86/3619/7517/6597/25906/29117/8379/6599/51412/8193/84861/7756/51433/4342/55795/9275/56984/6603/9183/55743/60/5977/7175/996/6602/3192/6598/10524/9184/9587/55274/6605/8110/51451/51143/6604/51776/8881/55755/8850/8899/55781/55193/8697/472/56155/605/6595/23411/3550/8289/5925/6601/29882/57082/8452/1843/324/8678/9274/4926",89
"GO:0071384","cellular response to corticosteroid stimulus","58/11536","66/18805",0.878787878787879,1.43252479720926,4.43430114514731,1.71548854206323e-06,1.01730229199891e-05,3.72935950283232e-06,"445/6715/54541/5106/6338/11335/6755/1956/9131/6753/10018/6446/7332/1977/11170/4654/8837/677/7023/6754/5978/1545/1636/2660/498/6198/3192/3717/7040/301/2931/1906/2852/2235/92595/64754/6339/7538/6781/842/3670/6909/2309/1392/9101/687/2908/6752/6337/2322/8644/678/5176/6340/358/3480/5105/3158",58
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","58/11536","66/18805",0.878787878787879,1.43252479720926,4.43430114514731,1.71548854206323e-06,1.01730229199891e-05,3.72935950283232e-06,"597/2537/3574/5499/578/2070/2140/2138/7124/8772/6376/10018/835/3558/2932/3552/581/2139/3553/2668/4170/7015/5518/7001/207/5519/3084/9314/51741/2931/1437/5196/2623/27429/5598/572/5979/599/9531/2260/8737/10017/5607/1495/2309/598/2065/3624/4763/596/3685/1280/2872/64112/219699/6591/8406/4254",58
"GO:0002292","T cell differentiation involved in immune response","81/11536","97/18805",0.835051546391753,1.36122957089952,4.49335666191358,1.72721331514386e-06,1.02109543913169e-05,3.74326491660805e-06,"29851/8767/3458/430/942/1880/969/30009/2207/4063/3965/3569/10875/5971/9021/54542/3570/3593/3558/6693/3122/3662/6775/23308/6461/941/80149/3606/6363/5734/10892/7292/57089/4221/3718/3146/51176/8809/2475/3956/23476/3142/602/6046/51043/2033/50943/3726/59067/114548/301/64218/29110/26253/6774/4976/3566/4092/3594/149041/8995/51561/6095/10538/538/3716/4297/9655/5295/6778/5914/4602/604/6776/5590/4179/7248/6097/3572/5105/2625",81
"GO:0061337","cardiac conduction","81/11536","97/18805",0.835051546391753,1.36122957089952,4.49335666191358,1.72721331514386e-06,1.02109543913169e-05,3.74326491660805e-06,"23630/1824/59272/1482/6508/3757/3753/9631/274/491/6262/1525/10021/6714/3741/4205/6327/6331/6336/6910/3762/5566/1636/781/492/488/10269/478/476/2316/5318/5144/3759/1829/487/7531/6324/493/183/81033/8913/10060/10345/3728/489/10052/3670/287/1832/3781/9992/3760/6543/6546/783/30845/3784/2702/490/845/6548/29119/29098/482/10142/3270/6717/3752/57731/481/54795/7220/477/857/775/5350/55800/2697/776/10699/23704",81
"GO:0019226","transmission of nerve impulse","67/11536","78/18805",0.858974358974359,1.4002264927629,4.46205007431992,1.72830392573444e-06,1.02109543913169e-05,3.74326491660805e-06,"3737/1812/7143/1890/1133/26047/551/3776/1134/3786/1143/2257/10368/1180/6334/4099/6647/552/6323/1816/2475/2332/79784/8911/57369/785/4897/2859/27094/4544/10369/3060/2898/2741/2852/6324/5023/5339/5048/2693/27345/288/3673/54112/3764/5179/11280/10242/6335/2890/8506/27091/6326/79738/4882/1291/3736/1901/5025/57731/2281/83700/3751/477/27092/4915/9607",67
"GO:0032890","regulation of organic acid transport","67/11536","78/18805",0.858974358974359,1.4002264927629,4.46205007431992,1.72830392573444e-06,1.02109543913169e-05,3.74326491660805e-06,"8140/8792/59272/8564/3351/2058/4282/6850/7124/5027/2180/551/2182/10991/5321/8647/23204/3552/134/208/5997/552/3553/6754/5608/9536/5020/5465/2917/29803/50487/2170/207/2912/3688/5999/4923/4889/1906/6529/54407/135/5663/51703/22925/8600/4735/1579/22930/81539/7200/8501/51024/7057/6622/10550/6558/8660/5592/5025/9900/553/6812/3952/8864/477/18",67
"GO:0043627","response to estrogen","61/11536","70/18805",0.871428571428571,1.42052828412919,4.44050939186658,1.76247599487763e-06,1.04026558654552e-05,3.81354134475606e-06,"6715/336/1841/51083/1594/10095/2692/100133941/411/8805/6422/8647/5272/3320/2056/27043/51208/10568/7706/4193/8085/4091/7476/2627/7252/2660/5929/6907/2033/4323/23558/10060/3207/9070/3206/8031/4986/1495/6554/6667/1392/54828/5562/3880/10865/2155/7010/5914/4435/10370/4311/1393/3485/4313/2099/857/7043/367/4982/2947/2625",61
"GO:0006635","fatty acid beta-oxidation","64/11536","74/18805",0.864864864864865,1.40982869138209,4.44992967664211,1.76402100877355e-06,1.04026558654552e-05,3.81354134475606e-06,"10449/3028/215/55289/5467/2108/1374/5830/8647/27349/1666/208/10005/3033/1892/10478/2168/55862/5465/51/2109/23600/5828/207/1962/2639/1891/1376/1632/3032/5826/34/7291/3030/3712/6342/38/26063/23417/1268/2110/30/5825/35/8660/37/5191/549/225/80724/11001/33/1384/8310/56898/3952/3295/10455/32/8309/55268/3667/54677/9370",64
"GO:0042476","odontogenesis","109/11536","136/18805",0.801470588235294,1.30648876662315,4.5189641741397,1.83769646222985e-06,1.08170791759191e-05,3.96546605024719e-06,"54959/133/362/2296/29887/3066/2253/1834/4771/266/6522/9200/29123/1080/655/5054/25928/265/10018/9421/25818/360/9313/249/6714/5579/64065/752014/6786/3694/5251/581/1758/682/6608/3065/6331/6336/5818/10913/7475/93/6569/51176/5083/2627/5465/1441/64919/6899/258/1435/7570/7040/657/5156/363/1896/7189/1906/3911/10312/2249/92/387/650/5308/2736/25840/8600/9464/4038/2260/54880/3714/1495/55512/51066/2263/7020/7286/8626/3624/1499/3399/26504/860/3371/947/4804/79641/7042/3912/1278/56172/1277/358/6469/4488/10468/116039/4487/2737/1746/7043/4982/79971/652/54829",109
"GO:0051028","mRNA transport","109/11536","136/18805",0.801470588235294,1.30648876662315,4.5189641741397,1.83769646222985e-06,1.08170791759191e-05,3.96546605024719e-06,"55110/9688/10212/56943/10643/4600/7884/9631/10644/4116/7979/6396/23165/55706/9775/29107/23636/9513/4927/79902/3297/10762/8480/11097/26019/55308/4686/3267/25909/9972/81929/29118/1977/57122/9908/8563/6428/7514/79023/9818/56000/3181/23381/57097/23144/55916/10128/23511/677/1660/55795/9887/65109/29890/2733/22916/23279/6426/9444/8087/1069/59343/57187/7175/2332/26097/23225/5976/6432/8021/53371/84271/22794/65125/64901/4928/8888/8570/23299/80145/79228/8086/26993/9883/55421/23237/7538/5903/348995/3178/9984/55746/23293/91746/10482/65110/6830/29072/9939/8658/1070/51213/9877/8106/23089/9284/3087/9961/3800",109
"GO:0002053","positive regulation of mesenchymal cell proliferation","27/11536","27/18805",1,1.63011442441054,4.12754718515932,1.84076097091458e-06,1.0825103565554e-05,3.96840773572011e-06,"6772/4609/3549/2254/4613/6608/7472/6495/6899/657/4041/5154/2294/2260/6662/6474/2263/1499/8660/394/3791/7474/8646/5396/7048/23345/6469",27
"GO:0006984","ER-nucleus signaling pathway","48/11536","53/18805",0.905660377358491,1.47633004474917,4.37459169229986,1.85941080728607e-06,1.09027308330465e-05,3.99686535249526e-06,"3638/4690/468/55210/8440/5771/10959/2932/152559/1649/6721/3309/208/1965/55160/79794/5770/55294/22926/1388/488/9451/23645/83734/207/51043/10613/4780/65992/267/55161/8720/58487/54499/51360/57003/10000/10347/22937/79871/51141/54870/11160/7157/7466/6720/7494/10551",48
"GO:0022602","ovulation cycle process","48/11536","53/18805",0.905660377358491,1.47633004474917,4.37459169229986,1.85941080728607e-06,1.09027308330465e-05,3.99686535249526e-06,"3973/5806/3814/4880/835/836/6714/2069/2661/2492/5798/4851/5608/2660/9510/8879/5156/4889/1081/59338/4327/4846/56729/2309/4855/6777/49855/23411/2516/7130/3624/2/8322/268/4882/6586/8204/2488/7042/9353/2620/3952/4313/2099/174/658/7043/5241",48
"GO:0060324","face development","48/11536","53/18805",0.905660377358491,1.47633004474917,4.37459169229986,1.85941080728607e-06,1.09027308330465e-05,3.99686535249526e-06,"1749/22943/5604/29123/5605/5594/55636/79977/7547/64220/6722/5781/673/51176/5083/6899/7763/7040/2033/8879/5894/5156/4621/6497/25976/59338/6658/5916/8195/22930/8854/6237/220/25836/5595/5914/7474/3213/84159/444/1277/585/4313/1909/83716/4487/7043/7122",48
